HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Not Used for Medicare,Work RVU,NA Flag for Non-FAC PE RVU,Non-facility PE RVU,Transitioned Non-FAC PE RVU,NA Flag for facility PE RVU,Facility PE RVU,Transitioned Facility PE RVU,MP RVU,Non-facility Total,Transitioned Non-FAC Total,Facility Total,Transitioned Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Diag Imaging Family Ind
31231,,"Nasal endoscopy, dx",83699,112.07,62.81,0.981,0.972,0.788,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",83602,122.34,66.59,1.005,1.1,0.788,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",90400,108.88,61.34,0.984,0.938,0.5,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",97350,115.76,63.92,0.965,1.023,1.002,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",3114550,112.05,62.08,0.973,0.986,0.539,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",91009,109.2,61.51,0.976,0.941,0.644,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",90099,105.26,60.67,0.966,0.88,0.956,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",90018,117.75,66.72,1.02,1.007,1.336,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",90015,113.72,64.61,0.988,0.969,1.338,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",90028,113.38,63.66,0.987,0.981,0.931,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",90011,120.4,66.43,1.01,1.065,0.931,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",90009,114.53,64.97,0.992,0.978,1.338,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",90020,108.13,63.03,0.992,0.89,1.338,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",90031,114.22,63.74,0.986,0.996,0.859,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",544035,106.02,60.41,0.975,0.9,0.592,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",82002,102.29,57.79,0.935,0.878,0.406,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",88001,105.37,59.55,0.974,0.904,0.279,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",87001,120.54,66.57,1.017,1.065,0.883,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",97320,87.68,51.6,0.881,0.712,0.275,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",86599,109.22,62.14,0.989,0.929,0.774,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",86501,124.28,68.94,1.023,1.092,1.413,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",83599,107.41,60.13,0.961,0.933,0.436,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",83501,117.25,64.09,0.996,1.049,0.436,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",52200,103.57,59.17,0.968,0.876,0.444,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",1636000,110.8,62.96,0.988,0.944,0.957,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",82001,103.76,59.16,0.95,0.88,0.657,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",553500,108.09,60.91,0.97,0.931,0.595,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",80199,110.64,62.8,0.998,0.944,0.764,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",1433004,136.9,74.66,1.058,1.228,1.871,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",80303,122.17,67.69,1.011,1.075,1.275,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",80302,139.2,75.8,1.068,1.251,1.952,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",80301,146.69,78.22,1.094,1.351,1.668,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",52105,106.84,61.23,0.973,0.9,0.902,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",80599,124.23,67.97,1.029,1.11,0.86,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",80501,131.42,70.96,1.058,1.193,0.86,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",3114440,116.59,64.39,0.986,1.03,0.825,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",83400,119.12,66.46,1.005,1.039,1.209,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",65500,102.8,58.36,0.948,0.877,0.43,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",75101,103.67,59.28,0.95,0.876,0.727,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",52399,99.99,58.18,0.946,0.825,0.793,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",74099,99.99,58.18,0.946,0.825,0.793,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",52301,110.28,62.74,0.994,0.938,0.846,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",74002,112.15,63.14,0.988,0.967,0.846,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",51200,101.26,58.85,0.957,0.837,0.779,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",95400,111.6,62.24,0.99,0.974,0.452,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",95399,112.5,64.96,0.997,0.938,1.571,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",95301,124.99,72.38,1.043,1.038,2.738,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",3114399,124.63,67.42,1.01,1.129,0.784,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",3114301,133.87,71.08,1.041,1.239,0.784,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",90199,112.15,62.89,0.984,0.972,0.774,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",90101,118.83,66.23,1.021,1.038,0.916,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",3114299,106.41,60.29,0.961,0.91,0.666,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",3114203,113.6,62.97,0.979,0.999,0.666,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",52899,104.95,60.86,0.968,0.87,1.073,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",52801,112.21,64.32,0.998,0.945,1.283,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",66000,104.17,60.29,0.97,0.866,0.877,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",74004,105.66,60.3,0.963,0.895,0.756,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",65000,105.66,60.3,0.963,0.895,0.756,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",82600,103.65,59.26,0.959,0.876,0.596,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",63000,107.54,60.81,0.981,0.922,0.481,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",95299,106.42,61.37,0.964,0.889,1.157,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",95215,122.75,68.47,1.006,1.071,1.645,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",95212,111.47,64.64,0.988,0.924,1.691,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",95216,125.59,70.25,1.028,1.092,1.797,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",513000,103.77,59.12,0.96,0.881,0.497,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",83301,123.9,66.93,0.997,1.124,0.834,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",51199,106.23,61.03,0.97,0.892,0.935,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",51101,119.82,66.15,1.006,1.059,0.935,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",59099,111.32,63.38,0.975,0.946,1.265,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",59004,124.28,70.97,1.015,1.052,2.528,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",59003,119.17,67.57,0.996,1.018,1.877,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",90301,129.28,70.19,1.05,1.166,0.909,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",90201,117.94,65.49,1.019,1.035,0.712,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",59100,128.72,70.13,1.05,1.156,0.966,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",82401,113.83,63.56,0.985,0.992,0.84,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",3114099,117.5,65.1,1.007,1.034,0.748,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31231,,"Nasal endoscopy, dx",3114699,117.5,65.1,1.007,1.034,0.748,A,,1.1,,2.01,0,,0.61,0,0.08,3.19,0,1.79,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",3114617,193.98,136.16,1.028,1.125,0.783,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",3114009,220.47,149.53,1.063,1.38,0.639,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",3114006,224.57,150.96,1.048,1.432,0.687,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",3114005,228.65,153.7,1.068,1.458,0.687,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",3114007,205.05,141.56,1.041,1.235,0.687,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",3114003,204.25,140.1,1.015,1.248,0.687,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",3114618,198.54,139.99,1.056,1.139,0.955,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",3114626,201.37,140.51,1.037,1.184,0.955,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",52013,158.73,115.19,0.953,0.847,0.34,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",83200,179.05,128.78,0.994,0.978,1.111,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",83101,203.9,143.66,1.064,1.172,1.223,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",51000,165.62,120.9,0.978,0.87,0.807,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",82521,168.31,122.3,0.967,0.895,1.005,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",95100,172.31,124.55,0.981,0.929,0.939,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",1651016,165.82,122.13,0.963,0.85,1.378,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",83699,175.57,125.61,0.981,0.972,0.788,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",83602,189.79,133.25,1.005,1.1,0.788,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",90400,170.87,122.65,0.984,0.938,0.5,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",97350,180.46,127.88,0.965,1.023,1.002,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",3114550,174.85,124.16,0.973,0.986,0.539,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",91009,171.36,122.99,0.976,0.941,0.644,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",90099,166.5,121.27,0.966,0.88,0.956,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",90018,185.19,133.43,1.02,1.007,1.336,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",90015,179.02,129.21,0.988,0.969,1.338,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
31233,,"Nasal/sinus endoscopy, dx",90028,177.74,127.31,0.987,0.981,0.931,A,,2.18,,2.66,0,,1.24,0,0.16,5.0,0,3.58,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.1992,
