HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Not Used for Medicare,Work RVU,NA Flag for Non-FAC PE RVU,Non-facility PE RVU,Transitioned Non-FAC PE RVU,NA Flag for facility PE RVU,Facility PE RVU,Transitioned Facility PE RVU,MP RVU,Non-facility Total,Transitioned Non-FAC Total,Facility Total,Transitioned Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Diag Imaging Family Ind
31231,,"Nasal endoscopy, dx",1636000,109.53,74.25,0.989,0.941,1.016,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",1433004,134.93,88.78,1.057,1.231,1.855,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",553500,106.33,71.57,0.97,0.927,0.546,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",544035,104.76,71.02,0.975,0.9,0.572,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",513000,103.11,69.86,0.96,0.887,0.532,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",97350,114.59,76.01,0.965,1.029,1.017,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",97320,87.67,60.68,0.882,0.72,0.317,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",95400,110.0,73.59,0.99,0.971,0.479,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",95399,111.71,76.55,0.996,0.938,1.7,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",95301,123.67,85.05,1.042,1.03,2.903,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",95299,105.01,71.71,0.964,0.888,1.074,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",95216,123.62,82.76,1.027,1.09,1.745,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",95215,120.56,80.48,1.006,1.069,1.505,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",95212,110.28,75.52,0.988,0.927,1.589,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",95100,108.12,73.22,0.981,0.931,0.89,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",91009,106.71,72.03,0.977,0.925,0.619,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",90400,107.74,72.53,0.985,0.939,0.529,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",90301,127.32,83.67,1.05,1.164,0.97,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",90201,116.36,77.66,1.019,1.032,0.786,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",90199,111.38,74.68,0.985,0.979,0.82,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",90101,117.49,78.57,1.02,1.038,1.007,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",90099,104.33,71.18,0.966,0.884,0.914,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",90031,112.84,75.42,0.986,0.998,0.854,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",90028,111.6,75.0,0.987,0.976,0.93,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",90020,107.55,73.99,0.992,0.895,1.362,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",90018,116.49,78.73,1.02,1.007,1.377,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",90015,112.48,76.15,0.988,0.969,1.362,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",90011,116.97,77.98,1.01,1.04,0.93,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",90009,113.27,76.6,0.992,0.978,1.362,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",88001,104.21,70.28,0.975,0.905,0.279,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",87001,119.45,79.44,1.017,1.067,1.036,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",86599,107.82,72.95,0.989,0.93,0.705,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",86501,122.12,81.26,1.023,1.09,1.31,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",83699,110.74,74.22,0.982,0.974,0.765,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",83602,119.7,78.83,1.005,1.09,0.765,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",83599,106.4,71.34,0.961,0.935,0.511,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",83501,114.75,75.95,0.996,1.035,0.511,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",83400,116.95,78.14,1.005,1.035,1.103,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",83301,124.16,80.9,0.997,1.154,0.894,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",83200,112.49,75.94,0.994,0.975,1.15,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",83101,129.66,85.72,1.063,1.172,1.378,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",82600,102.79,69.84,0.959,0.879,0.622,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",82521,104.95,71.39,0.967,0.895,0.855,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",82401,111.55,74.77,0.986,0.981,0.817,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",82002,100.96,68.12,0.935,0.876,0.42,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",82001,102.52,69.57,0.95,0.879,0.657,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",80599,121.68,80.36,1.028,1.102,0.827,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",80501,129.1,84.41,1.057,1.192,0.827,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",80303,120.79,80.33,1.01,1.079,1.3,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",80302,136.38,89.81,1.067,1.242,1.942,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",80301,144.19,93.5,1.093,1.352,1.661,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",80199,109.87,74.22,0.998,0.951,0.778,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",75101,102.65,69.77,0.951,0.877,0.729,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",74099,99.69,68.72,0.946,0.826,0.979,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",74004,104.82,71.19,0.963,0.897,0.823,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",74002,110.68,74.76,0.988,0.958,1.021,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",66000,103.31,70.69,0.97,0.87,0.842,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",65500,101.53,68.72,0.949,0.875,0.436,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",65000,104.82,71.19,0.963,0.897,0.823,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",63000,105.93,71.48,0.981,0.919,0.445,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",59100,127.39,83.75,1.049,1.164,1.009,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",59099,110.21,74.71,0.975,0.947,1.296,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",59004,123.45,83.56,1.015,1.064,2.439,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",59003,117.9,79.58,0.996,1.022,1.83,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",52899,104.32,71.48,0.969,0.876,1.052,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",52801,110.94,75.44,0.998,0.947,1.218,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",52399,99.69,68.72,0.946,0.826,0.979,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",52301,109.69,74.45,0.994,0.94,1.022,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",52200,102.68,69.72,0.969,0.879,0.447,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",52105,105.75,71.82,0.973,0.905,0.809,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",52013,99.85,67.94,0.953,0.851,0.371,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",51200,100.48,68.95,0.957,0.841,0.75,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",51199,105.41,71.82,0.97,0.896,0.943,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",51101,117.25,78.04,1.006,1.046,0.943,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31231,,"Nasal endoscopy, dx",51000,103.71,71.06,0.978,0.871,0.841,A,,1.1,,1.9,1.8,,0.59,0.82,0.08,3.08,2.98,1.77,2.0,0,0,0.0,0.0,0.0,2,2,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114699,194.15,138.89,1.007,1.039,0.723,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114626,212.72,149.59,1.036,1.187,0.901,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114618,212.47,150.3,1.055,1.169,0.901,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114617,205.04,145.05,1.027,1.128,0.75,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114550,184.72,132.34,0.973,0.985,0.544,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114440,192.97,138.09,0.987,1.032,0.919,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114399,201.88,142.8,1.01,1.111,0.748,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114301,215.27,150.5,1.04,1.218,0.748,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114299,177.68,128.91,0.961,0.917,0.687,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114203,189.15,135.17,0.979,1.015,0.687,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114099,194.15,138.89,1.007,1.039,0.723,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114009,227.0,156.76,1.062,1.321,0.653,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114007,214.63,149.97,1.04,1.216,0.677,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114006,229.16,157.21,1.047,1.353,0.677,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114005,233.37,160.09,1.067,1.378,0.677,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
31233,,"Nasal/sinus endoscopy, dx",3114003,211.34,147.26,1.014,1.205,0.677,A,,2.18,,2.53,2.66,,1.18,1.27,0.16,4.87,5.0,3.52,3.61,0,0,0.0,0.0,0.0,2,1,1,0,0,P ,,38.2581,
