HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Non-Facility Limiting Charge,Facility Limiting Charge,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Work RVU,NA Flag for Trans Non-FAC PE RVU,Transitioned Non-FAC PE RVU,NA Flag for Fully IMP Non-FAC PE RVU,Fully Implemented Non-FAC PE RVU,NA Flag for Trans facility PE RVU,Transitioned Facility PE RVU,NA Flag for Fully IMP FAC PE RVU,Fully Implemented Facility PE RVU,MP RVU,Transitioned Non-FAC Total,Transitioned Facility Total,Fully Implemented Non-Fac Total,Fully Implemented Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Not Used for Medicare,Diag Imaging Family Ind,Opps Non-Facility Payment Amount,Opps Facility Payment Amount,Non-Fac PE Used For Opps PMT AMT,Facility PE Used For Opps PMT AMT,Malpractice Used For Opps PMT AMT
31231,,Nasal endoscopy dx,810200,197.28,61.3,215.52,66.97,1.0,0.919,0.379,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,610299,202.05,66.08,220.74,72.19,1.0,0.919,1.208,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,610215,227.14,71.34,248.15,77.93,1.009,1.053,1.565,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,610212,208.25,69.76,227.51,76.21,1.0,0.936,1.785,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,610216,225.96,72.97,246.86,79.72,1.008,1.034,1.925,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,220200,195.17,61.71,213.22,67.41,1.0,0.902,0.512,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,121201,237.08,67.52,259.01,73.76,1.001,1.146,0.614,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,1021299,197.89,64.87,216.19,70.88,1.0,0.899,1.073,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,1021201,214.56,67.04,234.4,73.24,1.0,0.997,1.088,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,910299,208.5,67.64,227.78,73.9,1.0,0.952,1.358,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,910204,228.48,76.24,249.62,83.29,1.0,1.029,2.566,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,910203,221.18,71.44,241.64,78.05,1.0,1.012,1.797,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,1210201,218.74,67.97,238.97,74.25,1.007,1.019,1.119,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,1220201,252.53,74.24,275.89,81.11,1.045,1.205,1.261,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,1310200,235.81,71.28,257.62,77.87,1.021,1.112,1.255,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,411201,217.85,67.22,238.0,73.44,1.0,1.018,1.042,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111275,225.35,66.44,246.19,72.59,1.02,1.074,0.562,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111270,225.35,66.44,246.19,72.59,1.02,1.074,0.562,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111269,225.35,66.44,246.19,72.59,1.02,1.074,0.562,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111253,256.93,71.09,280.69,77.67,1.055,1.256,0.458,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111268,225.35,66.44,246.19,72.59,1.02,1.074,0.562,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111267,231.73,67.34,253.16,73.57,1.023,1.111,0.562,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,118274,231.42,67.48,252.82,73.72,1.028,1.108,0.562,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111266,235.4,67.91,257.17,74.19,1.026,1.132,0.562,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,118273,226.36,66.57,247.3,72.73,1.02,1.08,0.562,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111209,274.22,73.88,299.58,80.71,1.083,1.354,0.388,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111265,241.91,69.25,264.29,75.65,1.041,1.167,0.562,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111206,269.18,73.14,294.08,79.9,1.075,1.325,0.421,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111205,269.18,73.14,294.08,79.9,1.075,1.325,0.421,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111252,261.1,71.86,285.25,78.51,1.062,1.279,0.458,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111207,269.18,73.14,294.08,79.9,1.075,1.325,0.421,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,118272,230.19,67.14,251.49,73.35,1.022,1.102,0.567,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111264,228.55,66.98,249.69,73.18,1.024,1.092,0.562,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
31231,,Nasal endoscopy dx,111263,227.58,66.89,248.63,73.08,1.025,1.086,0.562,A,1.1,,4.7,,4.7,,0.59,,0.59,0.16,5.96,1.85,5.96,1.85,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,35.9996,,99,,,0,0,0
