HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Not Used for Medicare,Work RVU,NA Flag for Non-FAC PE RVU,Non-facility PE RVU,Transitioned Non-FAC PE RVU,NA Flag for facility PE RVU,Facility PE RVU,Transitioned Facility PE RVU,MP RVU,Non-facility Total,Transitioned Non-FAC Total,Facility Total,Transitioned Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Diag Imaging Family Ind
31231,,"Nasal endoscopy, dx",513000,104.8,59.43,0.96,0.881,0.497,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",83301,125.08,67.19,0.997,1.124,0.834,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",51199,107.3,61.36,0.97,0.892,0.935,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",51101,120.98,66.44,1.006,1.059,0.935,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",59099,112.43,63.71,0.975,0.946,1.265,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",59004,125.52,71.34,1.015,1.052,2.528,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",59003,120.35,67.92,0.996,1.018,1.877,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",90301,130.52,70.47,1.05,1.166,0.909,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",90201,119.09,65.79,1.019,1.035,0.712,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",59100,129.95,70.42,1.05,1.156,0.966,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",82401,114.95,63.86,0.985,0.992,0.84,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114099,118.64,65.39,1.007,1.034,0.748,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114699,118.64,65.39,1.007,1.034,0.748,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114617,126.26,68.32,1.028,1.125,0.783,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114009,145.91,74.84,1.063,1.38,0.639,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114006,149.26,75.51,1.048,1.432,0.687,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114005,151.97,76.88,1.068,1.458,0.687,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114007,134.55,70.95,1.041,1.235,0.687,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114003,134.45,70.18,1.015,1.248,0.687,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114618,128.92,70.26,1.056,1.139,0.955,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114626,131.44,70.47,1.037,1.184,0.955,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",52013,101.57,57.95,0.953,0.847,0.34,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",83200,115.08,64.72,0.994,0.978,1.111,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",83101,132.45,72.09,1.064,1.172,1.223,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",51000,105.64,60.83,0.978,0.87,0.807,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",80301,148.07,78.5,1.094,1.351,1.668,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",52105,107.91,61.56,0.973,0.9,0.902,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",80599,125.42,68.26,1.029,1.11,0.86,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",80501,132.67,71.23,1.058,1.193,0.86,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114440,117.72,64.68,0.986,1.03,0.825,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",83400,120.28,66.77,1.005,1.039,1.209,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",65500,103.82,58.66,0.948,0.877,0.43,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",75101,104.71,59.59,0.95,0.876,0.727,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",52399,101.01,58.52,0.946,0.825,0.793,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",74099,101.01,58.52,0.946,0.825,0.793,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",52301,111.38,63.07,0.994,0.938,0.846,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",74002,113.26,63.46,0.988,0.967,0.846,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",51200,102.29,59.18,0.957,0.837,0.779,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",95400,112.69,62.53,0.99,0.974,0.452,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",95399,113.63,65.32,0.997,0.938,1.571,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",95301,126.25,72.79,1.043,1.038,2.738,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114399,125.82,67.68,1.01,1.129,0.784,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114301,135.13,71.32,1.041,1.239,0.784,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",90199,113.25,63.19,0.984,0.972,0.774,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",90101,119.99,66.54,1.021,1.038,0.916,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114299,107.46,60.6,0.961,0.91,0.666,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114203,114.7,63.26,0.979,0.999,0.666,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",52899,106.01,61.21,0.968,0.87,1.073,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",82521,107.6,61.51,0.967,0.895,1.005,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",95100,110.46,62.62,0.981,0.929,0.939,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",88416,105.25,61.47,0.963,0.85,1.378,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",83699,113.17,63.11,0.981,0.972,0.788,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",83602,123.51,66.86,1.005,1.1,0.788,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",90400,109.95,61.65,0.984,0.938,0.5,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",97350,116.88,64.2,0.965,1.023,1.002,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",3114550,113.14,62.36,0.973,0.986,0.539,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",91009,110.27,61.81,0.976,0.941,0.644,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",90099,106.32,61.0,0.966,0.88,0.956,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",90018,118.92,67.06,1.02,1.007,1.336,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",90015,114.85,64.95,0.988,0.969,1.338,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",90028,114.49,63.97,0.987,0.981,0.931,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",90011,121.57,66.72,1.01,1.065,0.931,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",90009,115.67,65.3,0.992,0.978,1.338,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",90020,109.23,63.39,0.992,0.89,1.338,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",90031,115.34,64.04,0.986,0.996,0.859,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",544035,107.08,60.73,0.975,0.9,0.592,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",82002,103.3,58.08,0.935,0.878,0.406,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",88001,106.41,59.85,0.974,0.904,0.279,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",87001,121.71,66.86,1.017,1.065,0.883,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",97320,88.58,51.91,0.881,0.712,0.275,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",86599,110.3,62.46,0.989,0.929,0.774,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",86501,125.49,69.25,1.023,1.092,1.413,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",83599,108.47,60.42,0.961,0.933,0.436,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",83501,118.38,64.35,0.996,1.049,0.436,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",52200,104.6,59.49,0.968,0.876,0.444,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",88300,111.9,63.28,0.988,0.944,0.957,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",82001,104.79,59.47,0.95,0.88,0.657,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",553500,109.15,61.21,0.97,0.931,0.595,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",80199,111.74,63.12,0.998,0.944,0.764,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",1433004,138.21,74.97,1.058,1.228,1.871,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",80303,123.35,67.99,1.011,1.075,1.275,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31231,,"Nasal endoscopy, dx",80302,140.54,76.11,1.068,1.251,1.952,A,,1.1,,1.99,0,,0.59,0,0.08,3.17,0,1.77,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",52801,179.01,128.95,0.998,0.945,1.283,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",66000,166.73,120.86,0.97,0.866,0.877,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",74004,168.26,120.85,0.963,0.895,0.756,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",65000,168.26,120.85,0.963,0.895,0.756,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",82600,165.16,118.76,0.959,0.876,0.596,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",63000,170.7,121.86,0.981,0.922,0.481,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",95299,170.12,123.03,0.964,0.889,1.157,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",95215,193.97,137.24,1.006,1.071,1.645,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",95212,178.58,129.63,0.988,0.924,1.691,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",95216,198.66,140.82,1.028,1.092,1.797,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",513000,165.14,118.48,0.96,0.881,0.497,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",83301,193.6,134.06,0.997,1.124,0.834,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",51199,169.59,122.34,0.97,0.892,0.935,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",51101,188.63,132.53,1.006,1.059,0.935,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",59099,177.16,127.04,0.975,0.946,1.265,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",59004,198.05,142.33,1.015,1.052,2.528,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",59003,189.41,135.48,0.996,1.018,1.877,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",90301,202.36,140.59,1.05,1.166,0.909,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",90201,186.04,131.21,1.019,1.035,0.712,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",59100,201.73,140.49,1.05,1.156,0.966,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",82401,179.91,127.36,0.985,0.992,0.84,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",3114099,185.19,130.42,1.007,1.034,0.748,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",3114699,185.19,130.42,1.007,1.034,0.748,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",3114617,195.89,136.29,1.028,1.125,0.783,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
31233,,"Nasal/sinus endoscopy, dx",3114009,222.52,149.42,1.063,1.38,0.639,A,,2.18,,2.63,0,,1.19,0,0.16,4.97,0,3.53,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,36.7856,
