HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Non-Facility Limiting Charge,Facility Limiting Charge,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Work RVU,NA Flag for Trans Non-FAC PE RVU,Transitioned Non-FAC PE RVU,NA Flag for Fully IMP Non-FAC PE RVU,Fully Implemented Non-FAC PE RVU,NA Flag for Trans facility PE RVU,Transitioned Facility PE RVU,NA Flag for Fully IMP FAC PE RVU,Fully Implemented Facility PE RVU,MP RVU,Transitioned Non-FAC Total,Transitioned Facility Total,Fully Implemented Non-Fac Total,Fully Implemented Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Not Used for Medicare,Diag Imaging Family Ind,Opps Non-Facility Payment Amount,Opps Facility Payment Amount,Non-Fac PE Used For Opps PMT AMT,Facility PE Used For Opps PMT AMT,Malpractice Used For Opps PMT AMT
31231,,"Nasal endoscopy, dx",1250299,159.95,70.21,174.74,76.7,1.0,0.925,1.081,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",1250201,184.03,77.6,201.06,84.78,1.016,1.097,1.617,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",1240299,187.1,77.86,204.41,85.06,1.042,1.126,1.116,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",1240201,200.57,81.43,219.12,88.96,1.057,1.228,1.116,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",1230299,166.47,71.2,181.87,77.78,1.0,0.982,0.874,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",1230201,177.1,74.55,193.48,81.45,1.012,1.057,1.086,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",1220201,198.64,80.47,217.01,87.91,1.047,1.218,1.032,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",1210201,174.35,72.87,190.48,79.61,1.011,1.046,0.678,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",553500,158.5,68.75,173.16,75.11,1.0,0.925,0.634,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",544035,153.87,67.62,168.1,73.87,1.0,0.889,0.608,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",540200,152.82,66.47,166.95,72.62,1.0,0.89,0.245,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",539299,146.55,66.89,160.1,73.08,1.0,0.821,0.997,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",539201,160.69,70.36,175.55,76.87,1.0,0.931,1.075,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",530299,146.55,66.89,160.1,73.08,1.0,0.821,0.997,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",530202,162.82,71.14,177.88,77.72,1.0,0.945,1.188,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",520200,152.82,67.25,166.95,73.47,1.0,0.882,0.557,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",513000,152.91,67.24,167.05,73.46,1.0,0.883,0.546,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",510200,150.9,66.5,164.86,72.65,1.0,0.87,0.434,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",440299,154.09,68.81,168.34,75.17,1.0,0.879,1.065,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",440231,167.03,71.57,182.48,78.18,1.0,0.984,0.969,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",440228,163.58,71.12,178.71,77.7,1.0,0.953,1.11,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",440220,154.5,69.6,168.79,76.04,1.0,0.875,1.346,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",440218,169.14,73.48,184.79,80.28,1.016,0.986,1.345,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",440211,169.99,72.88,185.72,79.62,1.009,1.001,1.11,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",430200,149.01,66.54,162.79,72.7,1.0,0.85,0.627,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",410201,166.98,70.73,182.42,77.28,1.0,0.992,0.641,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",350209,157.5,69.5,172.07,75.93,1.0,0.907,1.026,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",330201,147.47,65.59,161.11,71.65,1.0,0.844,0.387,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",310200,163.15,70.3,178.24,76.8,1.0,0.957,0.822,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",120201,188.39,75.75,205.81,82.76,1.0,1.161,0.665,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",119226,203.84,80.73,222.7,88.19,1.034,1.269,0.811,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",119217,202.92,80.19,221.69,87.6,1.027,1.265,0.766,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",110209,207.54,81.99,226.73,89.58,1.083,1.294,0.377,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",110206,224.7,85.67,245.49,93.6,1.072,1.433,0.394,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",110203,202.11,79.38,220.8,86.72,1.034,1.265,0.432,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",97320,128.09,60.76,139.94,66.38,1.0,0.694,0.25,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",95399,159.7,70.15,174.47,76.64,1.0,0.923,1.083,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",95299,154.72,69.34,169.03,75.75,1.0,0.88,1.219,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",95215,180.45,76.84,197.14,83.94,1.017,1.068,1.629,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",95100,157.26,67.91,171.81,74.19,1.0,0.921,0.409,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",88416,148.46,68.23,162.19,74.54,1.0,0.827,1.353,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",88001,155.49,67.59,169.87,73.84,1.0,0.906,0.446,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",83602,179.48,74.22,196.09,81.08,1.014,1.085,0.706,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",83501,169.41,70.94,185.08,77.5,1.002,1.015,0.472,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",66000,150.35,66.91,164.26,73.1,1.0,0.86,0.652,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",59099,163.8,72.7,178.95,79.43,1.0,0.939,1.724,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",59003,175.48,76.72,191.71,83.81,1.0,1.018,2.25,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",52801,174.56,73.28,190.71,80.05,1.0,1.044,0.956,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",52013,147.91,65.84,161.6,71.93,1.0,0.846,0.446,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",51199,153.83,68.16,168.06,74.46,1.0,0.883,0.829,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
31231,,"Nasal endoscopy, dx",51000,148.96,66.2,162.74,72.33,1.0,0.853,0.496,A,1.1,,3.5,,3.53,,0.81,,0.78,0.09,4.69,2.0,4.72,1.97,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,36.0666,,99,,,0,0,0
