HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Not Used for Medicare,Work RVU,NA Flag for Non-FAC PE RVU,Non-facility PE RVU,Transitioned Non-FAC PE RVU,NA Flag for facility PE RVU,Facility PE RVU,Transitioned Facility PE RVU,MP RVU,Non-facility Total,Transitioned Non-FAC Total,Facility Total,Transitioned Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Diag Imaging Family Ind
31231,,"Nasal endoscopy, dx",95100,162.32,75.0,1.0,0.918,0.79,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",90400,164.43,75.01,1.0,0.94,0.579,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",90301,207.44,88.53,1.048,1.25,0.926,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",90201,176.01,79.18,1.012,1.018,0.892,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",90199,170.18,76.96,1.0,0.98,0.76,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",90101,183.91,81.37,1.012,1.078,0.947,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",90099,156.7,74.42,1.0,0.865,1.138,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",90031,179.43,79.93,1.0,1.046,0.986,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",90028,172.37,78.29,1.0,0.989,1.061,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",90020,156.6,74.8,1.0,0.86,1.298,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",90018,177.05,80.59,1.016,1.014,1.297,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",90015,168.42,77.86,1.0,0.952,1.298,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",90011,182.12,81.1,1.009,1.062,1.061,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",90009,170.41,79.0,1.02,0.961,1.298,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",88416,152.18,74.28,1.0,0.819,1.547,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",88300,164.88,76.13,1.0,0.933,0.976,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",88001,157.76,72.81,1.0,0.893,0.394,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",86599,160.32,74.52,1.0,0.902,0.806,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",86501,188.92,83.9,1.016,1.104,1.386,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",83699,170.13,77.1,1.0,0.978,0.819,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",83602,190.37,82.78,1.014,1.131,0.819,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",83599,162.03,74.04,1.0,0.925,0.441,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",83501,179.07,78.53,1.002,1.057,0.441,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",83400,179.45,80.24,1.003,1.043,1.068,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",83301,187.36,81.68,1.005,1.111,0.8,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",83200,172.78,78.42,1.0,0.992,1.069,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",83101,187.61,82.69,1.017,1.103,1.029,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",82600,155.21,72.64,1.0,0.868,0.589,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",82521,154.46,73.32,1.0,0.853,0.935,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",82401,174.7,78.24,1.0,1.014,0.803,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",82309,164.32,75.19,1.0,0.937,0.662,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",82002,155.47,72.15,1.0,0.876,0.365,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",82001,154.23,72.42,1.0,0.86,0.602,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",80599,190.56,84.12,1.043,1.119,0.973,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",80501,204.16,88.11,1.058,1.22,0.973,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",80303,184.23,82.07,1.014,1.074,1.167,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",80302,214.39,92.63,1.052,1.28,1.785,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",80301,216.28,92.81,1.065,1.298,1.504,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",80199,161.81,74.58,1.0,0.917,0.677,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",75101,153.2,72.92,1.0,0.844,0.904,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",74099,147.76,71.48,1.0,0.802,0.892,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",74002,170.17,77.43,1.0,0.975,0.946,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",66000,154.38,73.15,1.0,0.854,0.873,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",65500,155.65,72.42,1.0,0.875,0.454,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",63000,159.57,73.39,1.0,0.906,0.436,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",59099,166.02,77.17,1.0,0.934,1.272,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",59003,174.43,80.45,1.0,0.988,1.703,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",52801,167.3,77.32,1.0,0.946,1.197,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",52399,147.76,71.48,1.0,0.802,0.892,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",52200,152.71,71.47,1.0,0.854,0.382,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",52013,149.94,70.89,1.0,0.831,0.438,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",51199,157.01,74.06,1.0,0.872,0.966,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31231,,"Nasal endoscopy, dx",51000,152.94,72.47,1.0,0.846,0.752,A,,1.1,,3.39,0,,0.88,0,0.09,4.58,0,2.07,0,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",65000,231.49,137.33,1.0,0.878,0.721,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",59100,283.68,158.2,1.038,1.17,0.9,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",59004,270.67,158.48,1.0,1.046,2.269,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",52899,228.98,138.14,1.0,0.847,1.058,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",52401,254.77,148.7,1.045,0.989,0.909,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",52301,245.74,143.31,1.0,0.955,0.941,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",52105,234.28,139.15,1.0,0.887,0.895,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",51200,225.13,135.15,1.0,0.839,0.722,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",51101,268.64,151.84,1.01,1.089,0.966,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114699,260.75,147.81,1.007,1.053,0.733,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114626,294.54,161.98,1.034,1.236,0.954,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114618,282.05,158.07,1.041,1.156,0.954,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114617,283.14,156.7,1.028,1.179,0.744,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114550,244.62,140.81,1.0,0.968,0.514,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114440,257.5,147.36,1.0,1.027,0.942,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114399,269.59,151.3,1.007,1.103,0.823,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114301,308.41,165.87,1.03,1.329,0.823,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114299,232.16,137.14,1.0,0.886,0.637,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114203,252.91,144.26,1.0,1.013,0.637,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114099,260.75,147.81,1.007,1.053,0.733,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114009,345.59,180.43,1.083,1.54,0.604,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114007,315.95,168.91,1.054,1.371,0.651,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114006,344.38,179.64,1.073,1.536,0.639,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114005,344.54,179.05,1.06,1.543,0.651,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
31233,,"Nasal/sinus endoscopy, dx",3114003,309.32,165.6,1.035,1.34,0.651,A,,2.18,,4.31,0,,1.48,0,0.2,6.69,0,3.86,0,0,0,0.0,0.0,0.0,2,1,1,0,0,9,,37.8975,99
